BRAND,DATE,CONTENT,SENTIMENT,SERVICE,SOURCE_TYPE,MODELS_MENTIONED
Tesla,2026-03-26,"1) Voce acha que a geração atual de carros elétricos é a qual? Muito mais do que a terceira….
Tem carro elétrico de mais de 100 anos. Depois outra geração nos anos 50. Depois EV1 nos anos 90. 
A geração dos Tesla Model S e 3 já vem com a bateria de ions de lítio. Depois temos as",NEUTRAL,,Unsegmented,['model s']
Unknown,2026-04-23,"Em abril de 2026, a Renault encerrou oficialmente as vendas do Renault Kwid E-Tech no Brasil. Um modelo que acabou se tornando símbolo de uma prática antiga das montadoras tradicionais: oferecer produtos básicos, caros e pouco competitivos ao consumidor brasileiro.
O Kwid E-Tech",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-07-05,"Eu moro na França, um dia fiz chamada de vídeo com minha mãe e meu tio tava la. Ai nisso ele ficou perguntando de carro elétrico, se aqui tem e etc e nisso começou a falar do BYD, que é carrão, top d+ e etc nao faco ideia de como está o brasil, mas fiquei com isso na cabeça kkkk",POSITIVE,,Unsegmented,['Unknown Model']
BYD,2025-07-27,"eu gosto muito da ideia do carro elétrico, se pensar em todo o processo de produção do carro e do impacto no mundo  eu acho a estética interna do BYD linda, mas eu compraria um carro q em 8 anos eu não saiba o q fazer com a bateria? rolou um acidente e é pt na certa? não seiiiii",POSITIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-04-23,"Vale um alerta pro meu ponto: você está na postagem de um ferrenho critico da Peugeot. Tudo que ele traz como vantagem é enviesado, porque as marcas francesas vendem carros de qualidade, com acabamento premium, e mais baratos. No quesito elétrico, a BYD só tem carro + acessível.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-04-29,"olha esse carrinho mediocre, eu prefiro 1000x pegar uma GT3 RS que faz 100km/h em 3s do que esse carro mediocre  e outra, se botar um lancer evo 2015 na minha frente e um BYD dolphin, eu prefiro um carro de 2015 do que essa porra, carro eletrico é pra quem faz churrasco de luva,",NEGATIVE,Twitter,Unsegmented,['dolphin']
BYD,2026-03-26,"A conta do carro elétrico só fecha se houver subsídios. O governo Chinês tirou os subsídios e a BYD desabou. E o governo Lula está tirando os subsídios tanto para carros elétricos quanto para painéis solares. E para piorar, esse ano  vai aumentar a energia 8%  acima da inflação.",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2024-12-26,"Todo o investimento Chinês em carro elétrico tem subsidio do ESTADO pq é um setor ESTRATÉGICO

A MESMA coisa acontece com Musk. Até a tecnologia se consolidar e eles vencerem (ou tentarem) vencer a China, o governo vai injetar dinheiro pois é um setor ESTRATÈGICO para se dominar",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2026-03-27,"Sabe tanto que entregou o mercado de elétricos de bandeja para a BYD, ne?

Jurava que as vendas de elétricos NUNCA iriam passar de 4% no Brasil, e menos de um ano depois já estamos em 5% e subindo.

Eu não sou vendedor, ele que é. Sabe porque ele fica falando que “carro elétrico",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2026-04-16,"Cara, se vc liga pra desempenho, os carros com motor 1.3 turbo da Jeep/Fiat são bons pra caramba.

Tenho uma Renegade 2023 que é ótima pra carro de dia a dia e anda virado no Jiraya. Abarth Pulse/Fastback tem o mesmo motor e o câmbio mexido pra ter uma pegada mais esportiva.

Aí",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-03-25,"Zhengzhou é China! Uma ditadura que deforma e subsidia desonestamente suas empresas! Se eu tivesse dinheiro para comprar um carro elétrico, não compraria, e se comprasse seria Tesla. Não vale a pena ainda, custo beneficio. Além do que a qualidade e o pós vendas da BYD é péssimo.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-15,"Eu tô esperando aparecer o primeiro cemitério de carro elétrico p eu pegar o meu. Vira e roda aparece um dizendo que o carro elétrico perde 50% do valor no primeiro ano, mas não aparece com um anúncio na olx nesse valor. E eu aqui querendo um byd mini usado p minha esposa de 60k",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-02-24,"Eu to achando é pouco o que tá rolando com a queda de vendas da Tesla na Europa
Tirando Tio Sam, que terá esse como provável único carro elétrico que vão poder comprar (já que chineses e europeus são e serão cada vez mais taxados), o resto do mundo vai aos poucos largar o Thomas",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-14,"No Brasil, você tem que comprar um carro velho com mais de 15 anos de uso, para não pagar IPVA. Compra um Kit com motor elétrico e bateria seminova da BYD, e se livra da gasolina batizada com 30% de Etanol. Coloca painel solar em casa e deixa de pagar conta cara de luz.(parte 1)",NEUTRAL,,Unsegmented,['Unknown Model']
Fiat,2024-12-03,"Bebeste?

Hoje um carro lixo tem vidro elétrico, trava, banco de couro, airbag, injeção eletrônica, motor com pelo menos 90 cavalos.

Nos anos 90 isso só existia em carro de muito luxo!

Só mudou quando a Fiat colocou (alguns) desses ítens no Mille, aí os fabricantes foram atrás",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-10,"@PGSSousa @concatenarsim @Micabertholdo Você está certo, não é só um gerador. Quando o carro tem só um gerador ele não é híbrido e sim REEV (veículo elétrico com extensor de autonomia). A Leapmotor usa isso no Brasil. O BYD pode tanto tracionar o carro quanto carregar a bateria.",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-04-15,"Quando pequeno, minha casa tinha enceradeira. O som era idêntico ao do BYD… e travava do mesmo jeito se a cera não estivesse seca.
No entanto a única coisa que um carro elétrico emite é fumaça de rosca queimando. É um cheiro fortíssimo de “masculinidade”. 
Tive vários V8 na vida",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-06-11,"Excluíndo vídeos nesta manhã , vi isso que me deixou muito feliz e encantada com a  minha primeira vez num Tesla. Peguei carona de um casal em Fort Lauderdale onde passei três meses em suas residência, com um carro assim, o melhor que já vi. Carro elétrico, teto solar, dirige só",POSITIVE,,Unsegmented,['Unknown Model']
BMW,2024-11-13,Vai com o i4 ou o elétrico da tua escolha. Poupas dinheiro na mesma. A Tesla vai começar a abrir mais outra vez. Portugal tem 7 ou 8 superchargers e um já feito mas sem ligação desde 2020. Neste momento a única coisa que torna um elétrico proibitivo para a maioria dos portugueses,NEUTRAL,,Unsegmented,['i4']
Nissan,2025-11-12,"Eu tenho 2 elétricos agora. Um Model 3 2025, e um Nissan Leaf 2013. O Nissan Leaf 2013 é o carro elétrico pioneiro produzido em série. Ele roda hoje 50km, a tecnologia da bateria era bem ruim. Quando novo rodava cerca de 190km. Comprei ele faz pouco mais de um ano. Paguei 3k usd.",NEUTRAL,,Unsegmented,['leaf']
Tesla,2025-06-07,"Antes de surgir a Tesla havia um grde debate sobre ""qual é a aparência do 'novo carro' q será elétrico"".  Musk falou ""foda-se a estética"", façamos apenas um carro sexy, e investiu pesado em tecnologias industrializáveis  O cartel automotivo vinham enrolando a população há décadas",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-03-29,"O Brasil é o UNICO PAIS do mundo onde a venda de carro elétrico cresce. Na Europa não tem eletricidade nem para os aquecedores e nos EUA foram esquecidos (até o TESLA perde mercado). Mas, no BOSTIL, que é a lata de lixo da  China estão empurrando BYD até o talo. QI de chimpanzé..",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-06-01,"@MarcosFKJ @nonatodev @Fabio_Bonilha @welmelo A BYD é tão ruim, mas tão ruim, q é o modelo de carro elétrico mais vendido na Europa agr, e é p pobre comprar msm, ela preços MT acessíveis, tanto q tava até sendo processada por outras empresas q queriam obriga-la a vender mais caro",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2025-02-17,"Resumão: BYD Dolphin GS

O carro elétrico responsável por mudar o Brasil. Afinal, quando ele chegou, mostrou que os carros elétricos vendidos aqui estavam caros demais. Hoje é comum ver Dolphin na rua. Mas ele é um carro bom? Isso respondo na avaliação disponível no site do Auto+",NEUTRAL,,Unsegmented,['dolphin']
BYD,2026-05-17,"Ontem estava voltando para casa de Uber e conversamos com o motorista. Ele trocou o carro a combustão por um BYD Yuan elétrico.
O carro é espetacular. O acabamento interno deixa a ANFAVEA (a diferença para o T-Cross é abissal) com vergonha.
E o principal. Ele economiza R$3.400,00",NEGATIVE,,Unsegmented,['yuan']
Tesla,2025-10-11,"Já alguma vez notaram como as revistas automóveis raramente destacam os modelos Tesla, as suas inovações revolucionárias ou os múltiplos prémios conquistados, como o de carro mais seguro pela Euro NCAP ou o melhor veículo elétrico pelo World Car Awards? A razão é simples: a Tesla",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-03-24,"Necessidades e necessidades 
Único ponto do carro elétrico é a autonomia que, afinal, é oq a maioria busca em um carro.

E nem venham com esse novo carregador da BYD porque vcs nunca terão um desses na casa de vocês kkk é algo quase 100% industrial q ficará restrito à eletroposto",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2026-03-22,"Um carro elétrico  gasta em  media 100 reais pra fazer 1000km.

Um carro a gasolina gasta em medoa 500 reais pra fazer 1000 km.

Supondo que a bateria do eletrico dure só 300 mil km, temos:

Carro eletrico- 300 mil km- gasto total r$ 30000 reais.

Carro gasolina- 300mil km- gasto",NEUTRAL,,Unsegmented,['Unknown Model']
Peugeot,2026-03-23,"Essa é um daqueles casos em que o carro ganha fama e nunca mais perde. Vide Peugeot e Citroen hoje em dia. As primeiras versões de elétrico realmente perdiam muito valor de mercado, mas hoje, eles tem muito mais desejo e procura. Sem contar que as novas baterias são bem melhores.",POSITIVE,,Unsegmented,['Unknown Model']
BMW,2025-11-09,"Não curto muito carro elétrico, mas é inegável a economia que se tem comum desse!

Só no gasto por km, em São Paulo um Seal tem um gasto medio de 0,19 centavos por Km, comparando com uma bmw do mesmo valor, tem um gasto medio 0,72 centavos por Km. Na ponta do papel isso é bom d+!",POSITIVE,,Unsegmented,['Unknown Model']
Peugeot,2024-09-04,"Tive um X5, foi o pior carro que tive até hoje, sempre na oficina, quando avariou o turbo, tive de esperar que viesse um novo da fábrica na Alemanha... quando chegou vinha com defeito.
Cá em casa temos um Audi (200k kms) e um Peugeot (elétrico com 50k kms) e sem grandes chatices.",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-03-22,"Carro elétrico vale muito a pena na cidade por causa do sistema de regeneração com o anda-pára dos engarrafamentos. Não na estrada, mas eu sempre tive dificuldade de entender qual a diversão de ficar 12 horas dirigindo para ir pra PQP

A própria Tesla está vendo que manter pontos",POSITIVE,,Unsegmented,['Unknown Model']
Unknown,2025-03-06,"Eu racho que a feira do meu condomínio são uns food truck e tal com Hortifruti 

A do reserva inglesa tem hambúrguer, sushi, comida chinesa, comida árabe, churrasco, venda de pão, queijos e frutas/verduras 

E brinquedos junto com teste drive de carro elétrico/volvo, Hilux kkkkkk",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2026-04-01,"Já vão 10 anos de Tesla Model 3

Há dez anos atrás a Tesla lançou o carro que iniciou a democratização em massa dos veículos elétricos, o carro que pelo preço vs autonomia fez esquecer muitas pessoas a combustão e libertar muitas mentes dos constrangimentos da mobilidade elétrica",NEUTRAL,,Unsegmented,['model 3']
BYD,2026-04-02,"Meu amigo, a BYD não gera nenhum emprego no Brasil e traz todas as peças da China, fabricadas por chineses com mão de obra escrava. O banco, a roda, o pneu, tudo é fabricado lá. A Toyota tem fábrica em São Paulo, o fabricante do banco tem indústria no Brasil, o fabricante da roda",NEGATIVE,,Unsegmented,['Unknown Model']
Chevrolet,2025-10-22,"Eu odeio carro a Diesel por causa da fumaça, já tive 1113 veia 1513 f14000 chevrolet veio mas o cheiro é horrivel, tentava sempre manter a bomba regulada mas n adiantava, nunca cheguei a usar pra trabalho mas é bom pra negociar. V8 V6 turbo é ótimo, mas prefiro elétrico pq barato",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2025-03-20,"Você vai num posto e diz: Completa.
Não diz, coloca até 80%...
Bateria alimenta tudo o que é elétrico no carro. Do pisca pisca até o ar condicionado. E brasileiro adora ar condicionado...
Fora que carro com bateria tem modo de economia, onde ele começa a desativar algumas funções",NEUTRAL,,Unsegmented,['Unknown Model']
Volvo,2026-03-21,"Posso não conhecer nada de carros, apesar de ter uma frota que tem entre veículos de trabalho, passeio, e transporte mais de 150 veículos, mas de gerenciar meu dinheiro entendo bem. Não jogo dinheiro fora, meu cunhado comprou Volvo Elétrico EX90, contrariando minha opinião, achou",NEUTRAL,,Unsegmented,['ex90']
Tesla,2025-03-20,"Exemplo de um esquerdista pelo mundo: Primeiro se sentem orgulhosos e incentivam a compra de um carro elétrico (normalmente um TESLA), foi só o principal nome da TESLA se aproximar do governo atual dos USA que agora passam a vandalizar os carros da marca, mesmo alguns sendo deles",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-01,"Na verdade é uma onda de fatores, carro elétrico no Brasil está se tornando muito mais viável por causa do preço dos combustíveis.. BYD vem liderando as vendas e está entregando ""muito mais por menos"". Tem carro a combustão de 180 mil mais básico que um BYD de 140k.. e por aí vai",NEUTRAL,,Unsegmented,['Unknown Model']
Unknown,2025-03-16,"Eu tenho alguns preconceitos com zero intenção de me desconstruir. São eles:

- Homem de cóqui
- Homem de bolsa
- Gente que come arroz com lasanha
- Tatuagem do pescoço pra cima
- Franjinha feminista
- Gente que fala ""douze"" (12)
- Gente que ouve música sem fone de ouvido
- Gente",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-03-02,"Se engana quem pensa que carro elétrico não tem problema. A bateria de lithium por ex já está sendo deixada d lado, por ter uma dificuldade de gestão térmica gigantesca. A byd usa bateria de chumbo, que tem alguns problemas específicos, mas principalmente desequilíbrio de células",NEGATIVE,,Unsegmented,['Unknown Model']
Mercedes,2025-03-14,"Parabéns pela aquisição! É um carro caro e te atende bem.
Sou um dinossauro assumido. Uso Mercedes a gasolina, relógio analógico, notebook Thinkpad e, se pudesse, usaria Nokia até hoje
O post original é imbecil: rir que o governo fode quem não escolhe elétrico é imbecil! Bizarro.",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-03-12,"Excelente pergunta! Esses dados sào de 2024. Imagino que devam mudar mesmo. Ainda assim, não sei se mudaria a intenção dos republicanos em adquir um carro elétrico, mesmo que um Tesla. Talvez o Cybertruck, e olhe lá! Quem sabe a Pew volta a perguntar isso no painel dela essa ano.",POSITIVE,,Unsegmented,['cybertruck']
BYD,2026-04-25,"Já tive Honda Fit e Honda Civic. Comprei um BYD Yuan Pro há 1 ano e pouquinho, foi o melhor carro que já dirigi de longe. Tecnologia absurda, conforto, segurança, além da economia de um 100% elétrico. Zero arrependimentos. 

É isso que vc falou, tem que pesquisar e decidir. Muita",NEUTRAL,,Unsegmented,['yuan']
Tesla,2025-05-25,"O único jeito do carro elétrico ter dado certo no século passado seria se o Tesla tivesse conseguido instalar suas antenas de energia sem fio, pelas torres. Aí não precisaria de baterias. 
As tentativas de melhorar as baterias nunca pararam, já que não é apenas em carros que elas",NEUTRAL,,Unsegmented,['Unknown Model']
Unknown,2024-10-22,"RÁDIO CAFÉ #189 - Lula se machuca e não vai em reunião dos BRICS

Parece que teve uma vidente prevendo algo de errado com o L por volta dos meses de outubro e novembro. Estas e outras notícias sobre Trump e as eleições americanas você acompanha aqui na Rádio Café!

Veja as nossas",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-08-27,"Tem gente que não gosta do Elon Musk,mas o que esquecem é o gênio dele que  está mudando conceitos. Toyota lançou o Prius e quem ensinou o mundo a andar de carro elétrico foi a Tesla. Chineses mesmo tendo inventado a pólvora hoje não passam de copiadores ou ladrões de tecnologia.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-08-27,"Esse é daqueles negacionista. Já falou que a BYD não iria dar certo que carro elétrico não pegaria no Brasil entre tantas idiotices. Engraçado os vídeos dele bater 400 mil visualizações, o que só é possível pagando. Estilo Nikolas. Pior tá fodendo com a imagem da própria empresa.",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2024-10-23,"Vc já se pegou pensando:
- Aonde estamos (continuamos) errando? Quando a película virou item de segurança? Blindagem virou opcional luxo? Relógio, celular, bolsa, etc, escondidos no carro? Vidro elétrico, quem anda vidro abaixado? “Novo normal”?

Vídeo é:
- Ferrari/Patek Philippe",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-05-29,"A BYD é a marca de carro elétrico mais vendida no mundo, ultrapassando a Tesla. Em 2024, a BYD vendeu 1.764.992 carros elétricos, enquanto a Tesla vendeu 1.789.226 unidades. No entanto, a BYD tem mostrado um crescimento forte e, em alguns trimestres, tem superado a Tesla em venda",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-08-24,"Comprei um híbrido BYD e só tenho elogios. 100% elétrico na cidade e estrada um autonomia fantástica.
Sem falar acabamento e conforto.
Quando comparo com os outros carro na mesma faixa de preço faria mesma decisão sem pensar.

Agora estou querendo trocar o segundo carro e a única",POSITIVE,,Unsegmented,['Unknown Model']
BYD,2026-03-24,"Acredito que possa vir a ser uma ideia genial

Mts não compram byd por não gostar de carro elétrico ou de marca chinesa

Se ela lançasse algo bom de entrada a combustão faria as pessoas enxergarem ela melhor:. Pensa ela lança um Ônix da vida por 65/70k? Negonunca ia sair da marca",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-08-21,"Xiaomi planeja vender carro elétrico na Europa até 2027 em desafio a Tesla e BYD. Leia a matéria na íntegra: 
https://
bit.ly/45qYuip

A Xiaomi quer brigar de frente com Tesla e BYD — e já tem data para chegar na Europa com seus carros elétricos: até 2027.

Na China, o negócio de",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-08-17,"Uma vez eu peguei uma uber aqui em Fortaleza em um carro elétrico (BYD). Ela disse que fazia pouco mais de 7.000 no mês, mas tinha a parcela do carro (R$ 2.000 se não me engano) e R$1.000 de energia por mês. Às vezes recarregava no shopping. Falou até um papo motivacional pra mim",NEUTRAL,,Unsegmented,['Unknown Model']
Volvo,2025-08-13,"Largaram porque foi um fiasco o carro deles. A Ferrari lançará seu primeiro carro totalmente elétrico no final de 2025, com produção na nova fábrica da marca em Maranello.

Volvo? Sensacional o elétrico deles, com certeza vc nunca andou com ele, então... só mais uma opinião vazia",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-06-12,"Outro dia levei 5 horas pra educar o Grok sobre um FATO - Carro elétrico mais vendido na China é TESLA MODEL Y.

Agora essa: Jornalista Daniela Lima é casada com Flávio Dino. Grok linkou a esposa (com o mesmo nome) à blogueira.

Foi só entrar no Brasil que o QI da AI caiu pra 75.",NEUTRAL,,Unsegmented,['model y']
Fiat,2025-08-09,"Que ideia retardada. Nada é mais idiota do que comprar um 500 elétrico, um carro limitado, mal feito, não tropicalizado, que foi um fracasso de mercado e que vale metade do que a Fiat tenta cobrar nele.

Não obstante, sua ideia de comprar um carro em que seu noivo não cabe mostra",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-26,O cara está se esquecendo do simples detalhe que as montadoras americanas fizeram loby e pressão pro governo taxar até o talo as montadoras chinesas. Duvido muito que a opinião geral sobre carro elétrico nos EUA fosse essa se lá tivesse BYD acessível ao invés de só ter Tesla lixo,NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-08-04,"deram recall recentemente em 100 mil carros por chance de incêndio, só que esses 100 mil foram na china, a byd disse que no brasil não teve recall porque não foram afetados

esse negócio de carro elétrico explodir é coisa de decada passada, e onde vc viu isso de carro virar lixo?",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-01-21,"A expressão ""Cu na seringa"" existe ""cuidadoso"" hahahaha

Vão tomar Preju nos carrinhos bombas da BYD após o Trump ter saído do acordo de Paris, o ruim que só o Brasileiro que é otário e acredita que comprando um carro elétrico onde ele é carregado em energia movida a combustão, é",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2026-04-21,"Eu queria conseguir olhar para essa história e dizer que é exceção.
Mas já ficou difícil.

Primeiro, a Bahia. Agora, Szeged, na Hungria.

Num lugar, autoridades brasileiras apontaram condições análogas à escravidão na obra da fábrica. No outro, surgem denúncias de jornadas de 12,",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-07-05,mas o valor que vc economiza de combustível em um carro elétrico compensa e MUITO a desvalorização (q ainda nem existe. Tente comprar um elétrico usado e não vai achar nenhum). Fora q a BYD da 8 anos de garantia na bateria e 6 anos no restante do carro. E a bateria após 10 anos +,NEGATIVE,,Unsegmented,['Unknown Model']
BMW,2025-07-06,"Cara falou que e ou uma Bmw m1 ou uma land rover não  sei ate onde esse cara ta falando verdade ou metendo o loko.....
Mas kit 18 de aualquer pneu na Internet  custa abaixo de 800.
Agora se vc usa perfil baixo para carro esportivo ou pneus para carro elétrico ele pagou barato até",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-25,"CONCORRÊNCIA DE CARROS ELÉTRICOS CRESCE NA CHINA 

A BYD lançou uma nova versão do seu SUV híbrido: o BYD Song Pro DM-i Flying Edition, com foco em mais autonomia elétrica e reforço tecnológico. 

O modelo chega ao mercado chinês com preço inicial de 102.900 yuans (cerca de R$ 75",NEUTRAL,,Unsegmented,['song']
BYD,2025-07-14,"É LFP seu jumento. Nem pesquisar vc sobre as baterias Blade sabe, mas quer pagar de engenheiro da BYD. Percebeu que vc não sabe nem pesquisar na internet, Enzo. 
Mas quer pagar de inteligentinho pesquisando no Google. 
“Ain, tenho ódio de carro elétrico pq sei tudo”
kkkkkkkkkkkkk",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2024-10-21,"Eu tb tinha essa curiosidade e parece que as baterias da Tesla são recicláveis. Outro lance interessante é o custo de manutenção do carro elétrico, que tem muito menos partes móveis e menos calor envolvido no processo. Eu acho bizarro a retenção de clientes que a Tesla tem, nunca",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-05-24,"Os famosos carros elétricos são bons pra andar dentro das cidades. Vai viajar?, ai, ai, ai, cadê a autonomia, já que não tem uma tomada a cada km?
Ah, bem, os BYD já são híbridos. Politicamente corretos dentro do seu bairro, mas queimando fósseis (nossos ancestrais?) quando fazem",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2025-09-06,"Atualmente tenho um carro 3 cilindros turbo não me importo com a diferença de potência do motor, ok? Já acho excelente, pois vou toda semana para Viracopos e não passo vergonha. 
Se eu optar por comprar um Fastback 2025 por R$ 110 mil ainda sobrariam R$ 70 mil dentro do limite de",POSITIVE,,Unsegmented,['Unknown Model']
Tesla,2026-04-11,"O mesmo nível de bizarrice é os caras que relacionam carro elétrico à sexualidade kkkkkk tipo, ""ain carro elétrico é coisa de gay"" que? Kkkkkkkk pqp, e são os mesmos que idolatram o elon Musk, dono da tesla. Sla, acho que é mistura de homofobia com baixo desenvolvimento cognitivo",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-03-27,"O carro eléctrico puro n tem hipótese, é transição.
Ele é a transição p outras tecnologias, nomeadamente hidrogénio.
o elétrico é só p introduzir às massas. 
O Musk sabe disto, a BYD sabe disto, a Volvo sabe disto, a VW sabe disto, a Mercedes sabe disto, etc
Só vcs burros n sabem",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-10-07,"Carro elétrico é o futuro, mas não no Brasil? Boris Feldman comentou no Podcast Café com Ferri que, apesar da qualidade dos veículos produzidos por marcas como a BYD, o país ainda não tem estrutura para essa transição. Segundo ele, o carro elétrico pode ser o futuro da mobilidade",NEUTRAL,,Unsegmented,['Unknown Model']
Unknown,2026-05-10,"O carro elétrico bombou no Rio. Mas não só com tomada bonita, discurso ESG e comercial de família sorrindo na garagem.

Segundo o 
@jornalextra
 , roubos e furtos de elétricos e híbridos cresceram quase 150% no estado em 2026. Foram 366 casos em três meses.

O detalhe é quase uma",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2026-04-04,"A BYD até 2027 vai ter algo em torno de 7 mil funcionários diretos e indiretos e 2 plantas industriais. Só a Stelantis tem 30 mil funcionários diretos, 120 mil indiretos e 4 plantas industriais , inclusive para carro elétrico. Quem quer a falência da industria nacional, é vendido",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-03-31,"""Um conhecido pagou 400 mil em um BYD e agora não consegue vender nem por 250K.

Essa é clássica. Custa acreditar que alguém com meio milhão para gastar em um carro não pesquise e entenda que a revenda de algo totalmente novo e com esse valor não será fácil.

Hoje, quem compra um",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-03-31,"Mega operação sim! Para o carro elétrico ser viável você tem que comprar ele praticamente a vista! Depois investir no mínimo 20mil reais em energia solar, tudo isso pra ser uber! E no final ainda perde dinheiro na venda do Elétrico que no Brasil nem a própria BYD recompra o carro",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-10-02,"@grok
 acho que o carro elétrico em geral e em especial o da tesla só vingou porque estavam preocupados com o aquecimento global e o musk agora apoia gente que nega o aquecimento global. igualmente investimento aeroespacial não veio desse bando de terraplanistas. um contrassenso.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-05,"Eu não odeio carro elétrico, eu queria ter um. Só não comprei ainda pq faco viagem grande e infelizmente estrutura de recarga é quase inexistente. Se meu uso fosse apenas urbano e viagem pequena eu já teria comprado. Estou estudando um híbrido da BYD, pois tenho energia solar tbm",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-05-13,"Peguei um Uber em São Paulo ( dia 11_05 ) . Motorista super gente boa , o carro um BYD Dolphin, elétrico,versão intermediária , interior caprichado, bancos de couro, tela enorme , uma aceleração espantosa,  o motorista, super satisfeito, me listou só coisas boas..

. em dois anos",POSITIVE,,Unsegmented,['dolphin']
Tesla,2025-04-14,"não sei na Noruega, mas nos estados Unidos por exemplo, berço da Tesla o uso de carros elétricos está diminuindo, ele dá certo na china porque lá não se viaja de carro, e dentro das cidades o governo encheu de carregadores, carro elétrico no Brasil só para quem pode ter 2 ou mais",NEUTRAL,,Unsegmented,['Unknown Model']
Unknown,2025-04-15,Sou atento mas quase fui atropelado por um BYD(carro elétrico não faz barulho). Olhei e atravessei. O cara surgiu do nada em 2 segundos e quase me jogou p o alto. As meninas foram displicentes mas não dá p passar pano p quem transita em uma via com o dobro da velocidade permitida,NEGATIVE,,Unsegmented,['Unknown Model']
BMW,2025-04-17,"TESLA não recebeu financiamento Estatal, o Consumidor Americano, em alguns Estados, receberam BÔNUS para comprar carro elétrico. Quanto a BYD, ela é o próprio ESTADO, quem dirige a empresa faz parte do PCC, impossível competir com eles na China. Veja quanto a Mercedes, BMW, Audi,",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-09-24,"Essa resenha de carro elétrico. O Gengivão ( Allan dos Santos) inventou de viajar para Nova York com um carro elétrico ( Tesla) pra fazer a cobertura da ONU.
Resultado ? O carro deixou-o no meio da Rodovia com esposa e filho de 1 aninho. Dormiu na estrada esperando carro reserva.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-09-24,"Palmeiras foi campeão Paulista 2024, a BYD patrocinava o torneio, deu um pra ele, pq ele é um dos nossos, curte carros e tals. Na época ele tava restaurando um Mustang vermelho, agradeceu e disse que o carro iria doar o carro pq não gosta de elétrico, então a BYD fez a propaganda",NEUTRAL,,Unsegmented,['Unknown Model']
Chevrolet,2025-04-19,"""A GRALHA ESCONDEU O COLÍRIO NA GRELHA
GUILHERME DESCLASSIFICADO vai dá em nada... 
VANTAGEM NA PROVA DO LÍDER eu acho é pouco 
CHEVROLET APOIA MANIPULAÇÃO a criançada não tem nem R$0,50 prá cheirar fumaça de 1 GOL REFRIGERADO A AR... KKK Pombal das Pombas UÓ
Quanto mais um CARRO",NEGATIVE,,Unsegmented,['Unknown Model']
